date,action,ticker,price,shares,fee,cash_after,reason
2022-01-12,BUY,NEWA-B.ST,67.70892333984375,34099,1593.076538106079,2304393.820698545,REBALANCE_IN
2022-01-17,SELL,NEWA-B.ST,72.5,34099,1705.802475,4774865.518223545,STOP_LOSS
2022-01-19,SELL,HEXA-B.ST,126.5999984741211,17077,1491.7442400203704,6935321.94792609,STOP_LOSS
2022-01-19,BUY,MEKO.ST,129.70806884765625,26734,2392.654703675537,3465313.780649172,REBALANCE_IN
2022-01-25,SELL,MEKO.ST,133.10000610351562,26734,2455.2239385882567,7021154.119881971,STOP_LOSS
2022-01-26,SELL,CEVI.ST,304.79998779296875,7514,1580.2843047106933,9309840.943853628,STOP_LOSS
2022-01-26,BUY,BEIJ-B.ST,137.9199981689453,16875,1605.905978679657,6980835.068773996,REBALANCE_IN
2022-01-26,BUY,G5EN.ST,245.67013549804688,9473,1605.7909035653686,4651996.084297433,REBALANCE_IN
2022-01-26,BUY,NIBE-B.ST,83.82254028320312,27766,1605.9174909173582,2322973.5133030973,REBALANCE_IN
2022-01-26,BUY,SOBI.ST,171.50106811523438,13535,1601.6742002883911,104.88216311158612,REBALANCE_IN
2022-02-02,SELL,G5EN.ST,316.0,9473,2065.4929199999997,2991507.3892431115,REBALANCE_OUT
2022-02-02,SELL,SOBI.ST,176.70675659179688,13535,1650.2909058242797,5381583.048807258,REBALANCE_OUT
2022-02-02,BUY,HEXA-B.ST,129.92059326171875,20711,1856.6419308599852,2688940.9998329408,REBALANCE_IN
2022-02-02,BUY,NEWA-B.ST,66.47944641113281,40419,1854.052593699188,54.202747664414346,REBALANCE_IN
2022-02-07,SELL,NEWA-B.ST,71.9000015258789,40419,2005.2270515554046,2904175.1373706087,STOP_LOSS
2022-02-08,SELL,BEIJ-B.ST,131.0313262939453,16875,1525.6960055351256,5113803.072575401,STOP_LOSS
2022-02-09,SELL,HEXA-B.ST,127.9000015258789,20711,1827.7664828057098,7760912.237695073,REBALANCE_OUT
2022-02-09,BUY,EQT.ST,333.6683654785156,7753,1784.9822779129026,5172196.417862228,REBALANCE_IN
2022-02-09,BUY,NEWA-B.ST,65.3377914428711,39593,1784.9742318523406,2583492.2670327807,REBALANCE_IN
2022-02-09,BUY,PCELL.ST,152.5,16929,1781.3540249999999,38.41300778090954,REBALANCE_IN
2022-02-15,SELL,PCELL.ST,139.0,16929,1623.66039,2351545.752617781,STOP_LOSS
2022-02-16,SELL,NEWA-B.ST,79.30000305175781,39593,2166.4102643714905,5489104.363181656,REBALANCE_OUT
2022-02-16,BUY,HEXA-B.ST,124.39523315429688,22063,1893.7271000674436,2742678.606998337,REBALANCE_IN
2022-02-16,BUY,PCELL.ST,150.89999389648438,18162,1891.0455255120849,141.87232487555593,REBALANCE_IN
2022-02-21,SELL,NIBE-B.ST,77.86000061035156,27766,1491.6839360934448,2160510.9653358036,STOP_LOSS
2022-02-21,SELL,EQT.ST,322.6000061035156,7753,1725.771314651184,4659903.041341709,STOP_LOSS
2022-02-21,SELL,PCELL.ST,139.0,18162,1741.91742,7182679.123921709,STOP_LOSS
2022-02-23,SELL,HEXA-B.ST,122.9000015258789,22063,1870.9644862291716,9892350.893100947,REBALANCE_OUT
2022-02-23,BUY,BEIJ-B.ST,123.130126953125,20085,1706.4173338989258,7417575.875913532,REBALANCE_IN
2022-02-23,BUY,EQT.ST,294.4977722167969,8397,1706.2994773800658,4942971.783131709,REBALANCE_IN
2022-02-23,BUY,NIBE-B.ST,74.84571838378906,33042,1706.406036517639,2468213.1502580335,REBALANCE_IN
2022-02-23,BUY,PCELL.ST,132.4499969482422,18622,1701.8738517874144,27.433236080221832,REBALANCE_IN
2022-03-02,SELL,BEIJ-B.ST,127.73493957519531,20085,1770.2338203437805,2563813.460783534,REBALANCE_OUT
2022-03-02,SELL,PCELL.ST,172.39999389648438,18622,2215.198553574829,5772030.9485702915,REBALANCE_OUT
2022-03-02,BUY,MEKO.ST,100.8439712524414,28618,1991.307410818634,2884086.871857105,REBALANCE_IN
2022-03-02,BUY,NOTE.ST,168.3395233154297,17120,1988.5611210205077,125.6715759281069,REBALANCE_IN
2022-03-07,SELL,EQT.ST,267.0,8397,1546.97931,2240577.6922659283,STOP_LOSS
2022-03-07,SELL,NOTE.ST,155.1999969482422,17120,1833.3465239501952,4895768.293495884,STOP_LOSS
2022-03-08,SELL,MEKO.ST,103.30000305175781,28618,2039.8052462612914,7849967.975584827,STOP_LOSS
2022-03-09,SELL,NIBE-B.ST,95.37999725341797,33042,2174.566649780731,10999339.278182484,REBALANCE_OUT
2022-03-09,BUY,EMBRAC-B.ST,445.739990234375,6169,1897.341299831543,8247671.937126793,REBALANCE_IN
2022-03-09,BUY,EQT.ST,274.0984191894531,10032,1897.3311855029297,5496019.264632696,REBALANCE_IN
2022-03-09,BUY,G5EN.ST,154.77220153808594,17766,1897.2812234426879,2744439.0508836186,REBALANCE_IN
2022-03-09,BUY,MEKO.ST,100.5733642578125,27269,1892.3491982629394,11.631739066448063,REBALANCE_IN
2022-03-16,SELL,EMBRAC-B.ST,443.3999938964844,6169,1887.3808480197142,2733458.8132384587,REBALANCE_OUT
2022-03-16,BUY,NIBE-B.ST,96.64657592773438,28263,1884.750301057434,51.88749184459448,REBALANCE_IN
2022-03-23,SELL,MEKO.ST,115.4000015258789,27269,2171.321422710342,3144723.207678326,REBALANCE_OUT
2022-03-23,SELL,EQT.ST,349.0,10032,2415.80592,6643475.401758326,REBALANCE_OUT
2022-03-23,SELL,NIBE-B.ST,99.0199966430664,28263,1931.0354939348601,9440146.531387378,REBALANCE_OUT
2022-03-23,BUY,ELUX-B.ST,136.3055877685547,34628,3256.793026342163,4716899.845111524,REBALANCE_IN
2022-04-06,SELL,G5EN.ST,222.1999969482422,17766,2723.8475505899046,8661781.143343404,REBALANCE_OUT
2022-04-06,BUY,MEKO.ST,98.4085464477539,44009,2988.294587227249,4327931.128136975,REBALANCE_IN
2022-04-13,SELL,MEKO.ST,112.80000305175781,44009,3425.3085806703184,9288721.153861113,REBALANCE_OUT
2022-04-13,BUY,HM-B.ST,110.3622817993164,42082,3204.5432244483945,4641251.067957832,REBALANCE_IN
2022-04-22,SELL,ELUX-B.ST,155.47999572753906,34628,3714.9332915167233,10021497.426719539,REBALANCE_OUT
2022-04-22,SELL,HM-B.ST,128.74000549316406,42082,3738.1694687026975,15435396.168414166,REBALANCE_OUT
2022-04-22,BUY,EMBRAC-B.ST,399.9599914550781,12864,3550.108877753906,10286760.729458287,REBALANCE_IN
2022-04-22,BUY,G5EN.ST,158.6210174560547,32436,3550.071612321167,5138179.335641377,REBALANCE_IN
2022-04-28,SELL,G5EN.ST,182.1999969482422,32436,4077.7889796990967,11043940.647674862,STOP_LOSS
2022-04-29,SELL,EMBRAC-B.ST,398.4599914550781,12864,3536.794637753906,16166193.183115233,REBALANCE_OUT
2022-04-29,BUY,BULTEN.ST,62.65884017944336,64500,2788.6316821861265,12121909.35985895,REBALANCE_IN
2022-04-29,BUY,G5EN.ST,152.72494506835938,26462,2788.5711725152587,8077713.29228751,REBALANCE_IN
2022-04-29,BUY,HM-B.ST,106.46695709228516,37960,2788.6251269439695,4033438.9759374214,REBALANCE_IN
2022-05-04,SELL,BULTEN.ST,66.0999984741211,64500,2941.780432090759,8293947.097086141,STOP_LOSS
2022-05-06,SELL,G5EN.ST,219.39999389648438,26462,4005.9762205572506,14095703.759354353,REBALANCE_OUT
2022-05-06,BUY,BULTEN.ST,57.51251220703125,81696,3241.994116113281,9393919.567972615,REBALANCE_IN
2022-05-06,BUY,EQT.ST,241.2487335205078,19476,3242.006630491333,4692117.227296714,REBALANCE_IN
2022-05-06,BUY,SKA-B.ST,151.87091064453125,30874,3235.3151217150876,19.416935740970075,REBALANCE_IN
2022-05-10,SELL,EQT.ST,240.60000610351562,19476,3233.2887460217285,4682711.84706179,STOP_LOSS
2022-05-10,SELL,SKA-B.ST,163.5,30874,3483.0503099999996,9727127.79675179,STOP_LOSS
2022-05-13,SELL,BULTEN.ST,65.0,81696,3664.0656,15033703.73115179,REBALANCE_OUT
2022-05-13,BUY,EQT.ST,261.36077880859375,19173,3457.638446347046,10019175.880608276,REBALANCE_IN
2022-05-13,BUY,PCELL.ST,135.8000030517578,36901,3457.6975797029113,5004562.270415657,REBALANCE_IN
2022-05-13,BUY,SKA-B.ST,152.67092895507812,32757,3450.7187176492307,69.93191651348025,REBALANCE_IN
2022-05-20,SELL,EQT.ST,270.0,19173,3571.9298999999996,5173208.002016514,REBALANCE_OUT
2022-05-20,SELL,PCELL.ST,145.0,36901,3691.94505,10520161.056966513,REBALANCE_OUT
2022-05-30,SELL,SKA-B.ST,171.0,32757,3864.9984299999996,16117743.058536515,REBALANCE_OUT
2022-05-30,SELL,HM-B.ST,132.83999633789062,37960,3479.3983200805665,21156869.921202764,REBALANCE_OUT
2022-05-30,BUY,BULTEN.ST,58.77652359008789,119984,4866.047260438842,14099761.46750922,REBALANCE_IN
2022-06-07,SELL,BULTEN.ST,65.4000015258789,119984,5414.3981103259275,21941300.85247995,REBALANCE_OUT
2022-06-07,BUY,NEWA-B.ST,71.48164367675781,76737,3784.847954668121,16452229.113701917,REBALANCE_IN
2022-06-07,BUY,PCELL.ST,146.6999969482422,37391,3784.8291142652893,10963184.698695928,REBALANCE_IN
2022-06-10,SELL,PCELL.ST,136.89999389648438,37391,3531.9910935305784,16078480.379385844,STOP_LOSS
2022-06-13,SELL,NEWA-B.ST,75.75,76737,4010.8511475,21887297.278238345,STOP_LOSS
2022-06-14,BUY,EQT.ST,210.33102416992188,34687,5034.069042413635,14586510.97381385,REBALANCE_IN
2022-06-14,BUY,PCELL.ST,119.25,61180,5034.04335,7285761.9304638505,REBALANCE_IN
2022-06-21,BUY,NIBE-B.ST,72.43071746826172,50294,2513.553048000641,3640417.873067095,REBALANCE_IN
2022-06-21,BUY,SKA-B.ST,139.7372283935547,26033,2510.0676940708922,128.53860361501575,REBALANCE_IN
2022-07-06,SELL,NIBE-B.ST,82.36000061035156,50294,2858.1275707809446,4139484.2817298556,REBALANCE_OUT
2022-07-06,BUY,SAVE.ST,112.01732635498047,36928,2854.237321069336,54.21677206736058,REBALANCE_IN
2022-07-13,SELL,SKA-B.ST,157.60000610351562,26033,2830.932661636047,4100024.2430032534,REBALANCE_OUT
2022-07-13,BUY,BEIJ-B.ST,134.8186798095703,6082,565.7773753152466,3279491.2550261314,REBALANCE_IN
2022-07-13,BUY,HEXA-B.ST,109.85454559326172,7464,565.7684865325928,2458971.158231493,REBALANCE_IN
2022-07-13,BUY,NIBE-B.ST,81.3599853515625,10078,565.7626933374023,1638459.4631651088,REBALANCE_IN
2022-07-20,SELL,BEIJ-B.ST,129.6578369140625,6082,544.1194852368163,2426494.3077912,REBALANCE_OUT
2022-07-20,SELL,PCELL.ST,168.35000610351562,61180,7106.760827655029,12719040.92037663,REBALANCE_OUT
2022-07-20,SELL,HEXA-B.ST,112.05000305175781,7464,577.075443717041,13554805.067711234,REBALANCE_OUT
2022-07-20,SELL,SAVE.ST,124.0,36928,3159.55968,18130717.508031234,REBALANCE_OUT
2022-07-20,SELL,NIBE-B.ST,88.26000213623047,10078,613.7441680549621,19019588.06539211,REBALANCE_OUT
2022-07-20,BUY,NEWA-B.ST,65.88939666748047,96219,4374.470181984329,12675401.737261824,REBALANCE_IN
2022-07-20,BUY,NOTE.ST,180.99374389648438,35028,4374.495714232177,6331178.380341537,REBALANCE_IN
2022-07-20,BUY,RATO-B.ST,41.4818000793457,152520,4365.494862190247,8.7373775402084,REBALANCE_IN
2022-07-27,SELL,RATO-B.ST,47.400001525878906,152520,4988.319280581665,7224468.650824009,REBALANCE_OUT
2022-07-27,BUY,BEIJ-B.ST,134.01406860351562,10781,996.9159147940063,5778666.061294714,REBALANCE_IN
2022-07-27,BUY,ELUX-B.ST,131.88197326660156,10955,996.8892418235778,4332902.15491727,REBALANCE_IN
2022-07-27,BUY,HEXA-B.ST,113.89002227783203,12686,996.9180876054381,2887096.4142130874,REBALANCE_IN
2022-07-27,BUY,NIBE-B.ST,91.44205474853516,15801,996.9643758863067,1441223.542755597,REBALANCE_IN
2022-08-03,SELL,BEIJ-B.ST,140.64578247070312,10781,1046.2485047634887,2956479.475067484,REBALANCE_OUT
2022-08-03,SELL,ELUX-B.ST,142.60000610351562,10955,1077.9063161361694,4517584.635615362,REBALANCE_OUT
2022-08-03,SELL,NOTE.ST,203.0,35028,4906.3719599999995,11623362.26365536,REBALANCE_OUT
2022-08-03,SELL,NEWA-B.ST,77.8499984741211,96219,5168.547812195206,19108842.71902462,REBALANCE_OUT
2022-08-03,SELL,HEXA-B.ST,114.75,12686,1004.4457649999999,20563556.77325962,REBALANCE_OUT
2022-08-03,SELL,EQT.ST,257.0,34687,6151.045709999999,29471964.72754962,REBALANCE_OUT
2022-08-03,SELL,NIBE-B.ST,99.0,15801,1079.3663099999999,31035184.36123962,REBALANCE_OUT
2022-08-03,BUY,HOLM-B.ST,388.6486511230469,26618,7138.0843589593505,20682996.481287397,REBALANCE_IN
2022-08-03,BUY,SAVE.ST,121.55266571044922,85107,7138.038077227249,10330875.722590968,REBALANCE_IN
2022-08-10,SELL,HOLM-B.ST,417.29998779296875,26618,7664.306841800537,21430902.490822412,REBALANCE_OUT
2022-08-10,SELL,SAVE.ST,128.60000610351562,85107,7551.884896421813,32368111.325377896,REBALANCE_OUT
2022-08-17,BUY,CLAS-B.ST,86.45895385742188,124791,7444.616524466857,21571367.398031898,REBALANCE_IN
2022-08-17,BUY,G5EN.ST,148.3982696533203,72705,7444.61437464981,10774626.588512594,REBALANCE_IN
2022-08-24,SELL,CLAS-B.ST,96.55000305175781,124791,8313.514287274016,22814884.50505723,REBALANCE_OUT
2022-08-24,BUY,RATO-B.ST,40.931236267089844,278697,7871.114800211105,11399600.636327881,REBALANCE_IN
2022-08-31,SELL,RATO-B.ST,45.0,278697,8653.54185,23932312.09447788,REBALANCE_OUT
2022-08-31,BUY,EMBRAC-B.ST,399.17999267578125,29976,8256.41542770996,11958236.218600951,REBALANCE_IN
2022-09-05,SELL,G5EN.ST,164.89999389648438,72705,8272.447298808289,23939017.827546038,STOP_LOSS
2022-09-07,BUY,G5EN.ST,139.8773956298828,85571,8258.919548796845,11961310.28655254,REBALANCE_IN
2022-09-14,SELL,EMBRAC-B.ST,399.6000061035156,29976,8265.102750241698,23931454.966761284,REBALANCE_OUT
2022-09-14,BUY,CLAS-B.ST,68.3868179321289,174971,8256.339845077744,11957488.706513679,REBALANCE_IN
2022-09-21,SELL,CLAS-B.ST,70.05000305175781,174971,8457.13616793869,24205750.654314857,STOP_LOSS
2022-09-28,SELL,G5EN.ST,178.60000610351562,85571,10545.256974375916,39478186.51962441,REBALANCE_OUT
2022-09-28,BUY,CLAS-B.ST,61.75397872924805,213093,9079.94500665264,26309765.985266104,REBALANCE_IN
2022-09-28,BUY,RATO-B.ST,34.27934646606445,383887,9079.982879004478,13141290.525569014,REBALANCE_IN
2022-10-05,BUY,CEVI.ST,246.75592041015625,26628,4533.725487590332,6566140.151399783,REBALANCE_IN
2022-10-12,BUY,EMBRAC-B.ST,350.4599914550781,18722,4527.305252415161,300.8861253950745,REBALANCE_IN
2022-10-19,SELL,CEVI.ST,320.0,26628,5879.462399999999,8515381.423725395,REBALANCE_OUT
2022-10-19,SELL,EMBRAC-B.ST,366.0,18722,4728.0538799999995,15362905.369845394,REBALANCE_OUT
2022-10-19,BUY,BULTEN.ST,51.64388656616211,148738,5300.171796053695,7676196.797971521,REBALANCE_IN
2022-10-19,BUY,PCELL.ST,115.30000305175781,66529,5292.847793090973,110.04714803397655,REBALANCE_IN
2022-10-26,SELL,BULTEN.ST,59.400001525878906,148738,6096.175824599762,8829051.298279611,REBALANCE_OUT
2022-10-26,BUY,NIBE-B.ST,91.05127716064453,96901,6087.842267619095,3.647868376225233,REBALANCE_IN
2022-11-01,SELL,NIBE-B.ST,89.19999694824219,96901,5964.062543954315,8637608.489606038,STOP_LOSS
2022-11-02,SELL,RATO-B.ST,41.29999923706055,383887,10939.62763691105,24481201.66908659,REBALANCE_OUT
2022-11-02,BUY,CEVI.ST,200.88153076171875,60934,8445.955484849854,12232240.51816717,REBALANCE_IN
2022-11-02,BUY,EMBRAC-B.ST,330.239990234375,37014,8434.217068989257,303.3025630246848,REBALANCE_IN
2022-11-04,SELL,EMBRAC-B.ST,310.79998779296875,37014,7937.726016236572,11496316.324715734,STOP_LOSS
2022-11-09,BUY,BULTEN.ST,58.86680603027344,48823,1983.0973088630676,8620279.15659083,REBALANCE_IN
2022-11-09,BUY,EMBRAC-B.ST,315.8399963378906,9099,1982.941407408142,5744468.088504955,REBALANCE_IN
2022-11-09,BUY,NOTE.ST,157.21913146972656,18280,1983.036349053955,2868519.3288892996,REBALANCE_IN
2022-11-09,BUY,RATO-B.ST,39.24344253540039,73045,1977.9107093988418,4.158181579317898,REBALANCE_IN
2022-11-16,SELL,RATO-B.ST,46.0,73045,2318.4483,3357755.7098815795,REBALANCE_OUT
2022-11-16,SELL,EMBRAC-B.ST,354.4800109863281,9099,2225.5353977755735,6580943.794448404,REBALANCE_OUT
2022-11-16,BUY,NIBE-B.ST,93.41548919677734,70399,4537.68634653511,49.084137939848006,REBALANCE_IN
2022-11-23,SELL,NOTE.ST,157.5,18280,1986.579,2877162.50513794,REBALANCE_OUT
2022-11-23,SELL,NIBE-B.ST,101.30000305175781,70399,4920.679051240081,10003660.740927398,REBALANCE_OUT
2022-11-23,SELL,BULTEN.ST,65.5,48823,2206.555485,13199360.6854424,REBALANCE_OUT
2022-11-23,BUY,EMBRAC-B.ST,253.55999755859375,52020,9101.231840368651,68.3806039839983,REBALANCE_IN
2022-12-07,SELL,CLAS-B.ST,71.0999984741211,213093,10454.12926264366,15140526.226187227,REBALANCE_OUT
2022-12-07,SELL,EMBRAC-B.ST,289.20001220703125,52020,10380.487398156738,30174330.373798836,REBALANCE_OUT
2022-12-07,SELL,PCELL.ST,129.0,66529,5921.74629,38750649.627508834,REBALANCE_OUT
2022-12-07,BUY,EQT.ST,223.69065856933594,43308,6684.440578511352,29056370.14560952,REBALANCE_IN
2022-12-07,BUY,HPOL-B.ST,101.8247299194336,95140,6684.4473151290895,19362080.89375948,REBALANCE_IN
2022-12-07,BUY,NEWA-B.ST,93.26437377929688,103873,6684.478705328063,9667746.11747725,REBALANCE_IN
2022-12-07,BUY,NIBE-B.ST,101.8465347290039,94859,6666.131702122421,19.54791654460132,REBALANCE_IN
2022-12-14,SELL,CEVI.ST,250.0,60934,10511.115,15223008.432916544,REBALANCE_OUT
2022-12-14,SELL,EQT.ST,243.6999969482422,43308,7282.370032805786,25769885.53071821,REBALANCE_OUT
2022-12-14,BUY,BEIJ-B.ST,162.13914489746094,39734,4445.281380515442,19323003.465981983,REBALANCE_IN
2022-12-14,BUY,MEKO.ST,108.33570098876953,59467,4445.255400182418,12876159.079882642,REBALANCE_IN
2022-12-16,SELL,BEIJ-B.ST,144.8578338623047,39734,3971.4890077725217,18627968.761559684,STOP_LOSS
2022-12-20,SELL,NIBE-B.ST,97.0999984741211,94859,6355.45804112709,27832422.05877521,STOP_LOSS
2022-12-21,BUY,CEVI.ST,233.23504638671875,29833,4801.089785809936,20869519.830134418,REBALANCE_IN
2022-12-21,BUY,PCELL.ST,120.9000015258789,57552,4801.045452593994,13906681.89686444,REBALANCE_IN
2022-12-23,SELL,MEKO.ST,111.0,59467,4554.57753,20502964.31933444,STOP_LOSS
2022-12-29,BUY,MEKO.ST,107.50164031982422,47680,3536.7179652099608,15373749.390920011,REBALANCE_IN
2022-12-29,BUY,NIBE-B.ST,102.38384246826172,50063,3536.6931907871244,10244570.392240638,REBALANCE_IN
2023-01-02,SELL,CEVI.ST,227.0,29833,4672.742789999999,17011988.649450637,STOP_LOSS
2023-01-02,SELL,NIBE-B.ST,98.0999984741211,50063,3388.7143542908475,21919780.15870627,STOP_LOSS
2023-01-05,SELL,PCELL.ST,119.25,57552,4735.52244,28778120.63626627,REBALANCE_OUT
2023-01-05,BUY,BEIJ-B.ST,140.69406127929688,68181,6618.93663653778,19178839.90754599,REBALANCE_IN
2023-01-13,SELL,HPOL-B.ST,115.0,95140,7549.3589999999995,30112390.548545994,REBALANCE_OUT
2023-01-13,SELL,MEKO.ST,116.9000015258789,47680,3845.916530200195,35682336.7047697,REBALANCE_OUT
2023-01-13,SELL,BEIJ-B.ST,153.0988006591797,68181,7202.516236143036,46113563.51627709,REBALANCE_OUT
2023-01-13,BUY,CEVI.ST,212.47085571289062,108517,15909.122896083069,23040954.543985255,REBALANCE_IN
2023-01-27,SELL,CEVI.ST,253.0,108517,18943.81269,50476811.73129526,REBALANCE_OUT
2023-01-27,BUY,BEIJ-B.ST,150.20526123046875,168026,17414.48856422241,25221008.019220293,REBALANCE_IN
2023-02-03,BUY,HEXA-B.ST,124.30253601074219,22544,1933.5706965600584,22416798.076697562,REBALANCE_IN
2023-02-03,BUY,HM-B.ST,123.50480651855469,22690,1933.603601335144,19612540.41319022,REBALANCE_IN
2023-02-03,BUY,HPOL-B.ST,104.59607696533203,26791,1933.5411136049652,16808373.374098405,REBALANCE_IN
2023-02-03,BUY,MEKO.ST,111.85731506347656,25052,1933.5521253094482,14004190.365002882,REBALANCE_IN
2023-02-03,BUY,NIBE-B.ST,115.18182373046875,24329,1933.5584267816162,11199998.217037525,REBALANCE_IN
2023-02-03,BUY,NOTE.ST,218.3812255859375,12832,1933.5648418359374,8395796.765476938,REBALANCE_IN
2023-02-13,SELL,HEXA-B.ST,118.30000305175781,22544,1840.1991354711913,11060911.835140295,STOP_LOSS
2023-02-13,SELL,HM-B.ST,127.27999877929688,22690,1992.7083888885497,13946902.299053652,STOP_LOSS
2023-02-13,SELL,NIBE-B.ST,111.44999694824219,24329,1870.912213270111,16656498.362594167,STOP_LOSS
2023-02-17,SELL,NEWA-B.ST,96.75,103873,6934.301797499999,26699276.810796667,STOP_LOSS
2023-02-17,BUY,HEXA-B.ST,118.67279815673828,37497,3070.4129996134184,22246332.48531384,REBALANCE_IN
2023-02-17,BUY,HM-B.ST,117.21729278564453,37962,3070.3639794227597,17793459.25260578,REBALANCE_IN
2023-02-17,BUY,NIBE-B.ST,119.92001342773438,37107,3070.411637401428,13340516.90270544,REBALANCE_IN
2023-02-23,SELL,NIBE-B.ST,116.05000305175781,37107,2971.324549636688,17643813.04139738,STOP_LOSS
2023-02-24,SELL,BEIJ-B.ST,158.68434143066406,168026,18397.535655727843,44288510.658970416,REBALANCE_OUT
2023-02-24,SELL,NOTE.ST,220.60000610351562,12832,1953.2101020410155,47117296.727188684,REBALANCE_OUT
2023-02-24,SELL,HM-B.ST,126.80000305175781,37962,3321.3713839370726,51927557.07165558,REBALANCE_OUT
2023-02-24,SELL,HPOL-B.ST,114.5999984741211,26791,2118.471505792923,54995687.159269966,REBALANCE_OUT
2023-02-24,SELL,MEKO.ST,118.80000305175781,25052,2053.562596752319,57969811.27312585,REBALANCE_OUT
2023-02-24,SELL,HEXA-B.ST,118.1500015258789,37497,3056.886718978958,62397024.99362275,REBALANCE_OUT
2023-02-24,BUY,RATO-B.ST,28.674428939819336,725350,14351.307951733588,41583676.65417306,REBALANCE_IN
2023-02-24,BUY,SINT.ST,94.95977020263672,219029,14351.271020322189,20770381.87543942,REBALANCE_IN
2023-03-03,SELL,SINT.ST,105.19999694824219,219029,15898.87659078781,43796333.13042517,REBALANCE_OUT
2023-03-03,BUY,HEXA-B.ST,116.92908477783203,53507,4317.001932053146,37535491.58928566,REBALANCE_IN
2023-03-03,BUY,HM-B.ST,119.64246368408203,52294,4317.042267167816,31274591.551123105,REBALANCE_IN
2023-03-03,BUY,HPOL-B.ST,105.93704986572266,59059,4317.009997333603,25013738.313106056,REBALANCE_IN
2023-03-03,BUY,MEKO.ST,112.96939849853516,55383,4317.0430959606165,18752837.072965723,REBALANCE_IN
2023-03-03,BUY,NOTE.ST,218.76467895507812,28599,4316.951226871032,12492069.068302572,REBALANCE_IN
2023-03-10,SELL,NOTE.ST,234.60000610351562,28599,4629.434646442565,19196765.208210573,REBALANCE_OUT
2023-03-10,SELL,HM-B.ST,132.94000244140625,52294,4796.85549649292,26143932.84038498,REBALANCE_OUT
2023-03-10,SELL,HPOL-B.ST,118.0999984741211,59059,4812.658788819351,33113987.991479278,REBALANCE_OUT
2023-03-10,SELL,MEKO.ST,123.0,55383,4700.35521,39921396.63626928,REBALANCE_OUT
2023-03-10,SELL,HEXA-B.ST,115.75,53507,4273.470322499999,46110558.41594678,REBALANCE_OUT
2023-03-10,BUY,NEWA-B.ST,81.2680892944336,283694,15908.13583376358,23039380.955817975,REBALANCE_IN
2023-03-16,SELL,NEWA-B.ST,86.5999984741211,283694,16951.850977310944,47590329.071957976,STOP_LOSS
2023-03-17,BUY,BULTEN.ST,72.31949615478516,219352,10945.76402317566,31715957.187390365,REBALANCE_IN
2023-03-20,SELL,RATO-B.ST,29.5,725350,14764.499249999999,53099017.68814036,STOP_LOSS
2023-03-24,BUY,RATO-B.ST,27.483047485351562,644021,12212.765209948882,35387145.19836681,REBALANCE_IN
2023-04-18,SELL,BULTEN.ST,91.4000015258789,219352,13833.653462946166,55422084.67960846,REBALANCE_OUT
2023-04-18,BUY,CEVI.ST,151.62692260742188,121838,12747.005487683715,36935416.6774777,REBALANCE_IN
2023-04-18,BUY,NEWA-B.ST,88.84469604492188,207936,12747.067394589843,18448658.89328624,REBALANCE_IN
2023-04-18,BUY,SHB-B.ST,105.0846176147461,175438,12720.726250116119,103.02194029837847,REBALANCE_IN
2023-04-25,SELL,NEWA-B.ST,95.0,207936,13630.2048,19740392.8171403,REBALANCE_OUT
2023-04-25,BUY,PCELL.ST,85.62000274658203,230399,13611.466478838729,18.337851706892252,REBALANCE_IN
2023-05-04,SELL,PCELL.ST,81.0,230399,12877.000109999999,18649460.337741707,STOP_LOSS
2023-05-05,SELL,SHB-B.ST,107.0,175438,12952.587539999999,37408373.7502017,STOP_LOSS
2023-05-10,BUY,HEXA-B.ST,114.45559692382812,108945,8603.861854737854,24930404.881480508,REBALANCE_IN
2023-05-10,BUY,PCELL.ST,83.0199966430664,150198,8603.911844498749,12452363.51384072,REBALANCE_IN
2023-05-10,BUY,SHB-B.ST,97.18490600585938,128042,8586.18731701355,27.591721460223198,REBALANCE_IN
2023-05-17,SELL,HEXA-B.ST,115.9000015258789,108945,8712.440709703445,12618040.817248635,REBALANCE_OUT
2023-05-17,SELL,CEVI.ST,182.0,121838,15300.41604,34777256.40120864,REBALANCE_OUT
2023-05-17,SELL,SHB-B.ST,107.0,128042,9453.34086,48468297.06034864,REBALANCE_OUT
2023-05-17,BUY,SAVE.ST,143.93223571777344,168371,16721.469977425688,24217561.13033398,REBALANCE_IN
2023-05-17,BUY,SKA-B.ST,136.8465118408203,176846,16698.52318077118,104.3741514980793,REBALANCE_IN
