date,portfolio_value
2023-09-19,173186.74420166016
2023-09-20,175438.73203277588
2023-09-21,172844.53343200684
2023-09-22,172925.690864563
2023-09-25,172372.32015228271
2023-09-26,171428.7060546875
2023-09-27,171387.50137329102
2023-09-28,170198.7029953003
2023-09-29,171298.48863220215
2023-10-02,170546.06136322021
2023-10-03,169457.6806564331
2023-10-04,169070.07971954346
2023-10-05,169079.3778076172
2023-10-06,170289.2049331665
2023-10-09,169445.11894989014
2023-10-10,171490.81327056885
2023-10-11,171055.32403564453
2023-10-12,172105.62176513672
2023-10-13,170814.52448272705
2023-10-16,171217.42304992676
2023-10-17,172038.52574157715
2023-10-18,168623.2238998413
2023-10-19,167128.33116912842
2023-10-20,165942.21397399902
2023-10-23,165014.83255767822
2023-10-24,167356.8969192505
2023-10-25,167115.11416625977
2023-10-26,165915.754447937
2023-10-27,164009.11051177979
2023-10-30,164460.70513916016
2023-10-31,165886.49518585205
2023-11-01,165886.55081176758
2023-11-02,168664.10981750488
2023-11-03,170623.76792907715
2023-11-06,169775.11660766602
2023-11-07,168790.6897125244
2023-11-08,168463.51335144043
2023-11-09,170279.09482574463
2023-11-10,166752.48483276367
2023-11-13,167548.47019958496
2023-11-14,171558.72858428955
2023-11-15,170543.88214111328
2023-11-16,167933.94540405273
2023-11-17,170963.68283081055
2023-11-20,170343.51937103271
2023-11-21,169470.45529937744
2023-11-22,170031.97803497314
2023-11-23,171562.8249359131
2023-11-24,172110.8161392212
2023-11-27,170691.69038391113
2023-11-28,168583.91801452637
2023-11-29,170516.40711975098
2023-11-30,169756.86101531982
2023-12-01,171662.80739593506
2023-12-04,172291.61907958984
2023-12-05,172880.40938568115
2023-12-06,174926.21001434326
2023-12-07,173560.6124420166
2023-12-08,175628.45960998535
2023-12-11,177966.8772201538
2023-12-12,176545.63134002686
2023-12-13,176574.1028060913
2023-12-14,181867.52904510498
2023-12-15,181848.1682510376
2023-12-18,182119.44971466064
2023-12-19,182674.36587524414
2023-12-20,182584.2523727417
2023-12-21,181163.44496917725
2023-12-22,180744.38471984863
2023-12-27,180543.60791015625
2023-12-28,180830.96788787842
2023-12-29,181014.1396331787
2024-01-02,182081.01780700684
2024-01-03,179616.06244659424
2024-01-04,180627.6304550171
2024-01-05,179577.99295043945
2024-01-08,180694.6531829834
2024-01-09,179628.17584991455
2024-01-10,178763.62587738037
2024-01-11,178705.41249847412
2024-01-12,178973.43561553955
2024-01-15,177915.12196350098
2024-01-16,175695.98635101318
2024-01-17,172900.03839874268
2024-01-18,173652.03707885742
2024-01-19,173384.42905426025
2024-01-22,174373.84531402588
2024-01-23,174376.7561340332
2024-01-24,175141.62811279297
2024-01-25,175979.27040100098
2024-01-26,176765.75254821777
2024-01-29,176711.07124328613
2024-01-30,176608.28916168213
2024-01-31,174410.51092529297
2024-02-01,174253.55142974854
2024-02-02,173991.1396636963
2024-02-05,173046.36683654785
2024-02-06,174411.09619903564
2024-02-07,173886.3221435547
2024-02-08,171076.4087524414
2024-02-09,171044.34030914307
2024-02-12,170423.72644805908
2024-02-13,170450.6375427246
2024-02-14,171310.41423034668
2024-02-15,172444.63131713867
2024-02-16,174230.5235671997
2024-02-19,175638.65343475342
2024-02-20,175373.0729446411
2024-02-21,174660.60732269287
2024-02-22,174103.732963562
2024-02-23,175874.90197753906
2024-02-26,176451.79610443115
2024-02-27,176994.10999298096
2024-02-28,176247.03411102295
2024-02-29,175703.3401107788
2024-03-01,176136.47244262695
2024-03-04,175817.72358703613
2024-03-05,175569.00733947754
2024-03-06,176526.93144226074
2024-03-07,176823.28125
2024-03-08,177461.48430633545
2024-03-11,178565.0505065918
2024-03-12,180506.4123764038
2024-03-13,181236.44515228271
2024-03-14,181378.29988861084
2024-03-15,181229.14557647705
2024-03-18,180655.19054412842
2024-03-19,180918.82441711426
2024-03-20,181074.96419525146
2024-03-21,183750.05307006836
2024-03-22,182750.90601348877
2024-03-25,182753.92310333252
2024-03-26,183864.2359161377
2024-03-27,187696.20462799072
2024-03-28,187239.2089920044
2024-04-02,185448.07469177246
2024-04-03,185816.59912872314
2024-04-04,186796.13622283936
2024-04-05,185583.47861480713
2024-04-08,186113.29566192627
2024-04-09,185531.93616485596
2024-04-10,186082.34436798096
2024-04-11,186908.1357269287
2024-04-12,187792.39031219482
2024-04-15,188346.56602478027
2024-04-16,186536.11991119385
2024-04-17,187480.24826812744
2024-04-18,187493.59759521484
2024-04-19,187344.00759887695
2024-04-22,189578.80335235596
2024-04-23,191746.97846984863
2024-04-24,190420.65365600586
2024-04-25,192703.10940551758
2024-04-26,194146.98091125488
2024-04-29,194619.09601593018
2024-04-30,194672.84567260742
2024-05-02,192618.68619537354
2024-05-03,192356.1036453247
2024-05-06,193140.2897415161
2024-05-07,194751.36226654053
2024-05-08,195453.7362060547
2024-05-10,197319.509223938
2024-05-13,197018.25576019287
2024-05-14,197458.828125
2024-05-15,197103.91596984863
2024-05-16,196649.22441101074
2024-05-17,197239.98417663574
2024-05-20,198414.164894104
2024-05-21,200296.93244934082
2024-05-22,199652.07027435303
2024-05-23,199908.16103363037
2024-05-24,198801.63858032227
2024-05-27,198646.6875076294
2024-05-28,196618.88959503174
2024-05-29,194333.9273223877
2024-05-30,195082.05863189697
2024-05-31,196466.0260696411
2024-06-03,196720.1075515747
2024-06-04,196396.25650024414
2024-06-05,197652.51776885986
2024-06-07,198813.83757019043
2024-06-10,197686.29206848145
2024-06-11,196336.2818222046
2024-06-12,197508.0274887085
2024-06-13,195696.22173309326
2024-06-14,195839.89936065674
2024-06-17,195409.3692932129
2024-06-18,195408.1654586792
2024-06-19,195188.57431030273
2024-06-20,196417.98322296143
2024-06-24,197754.8202972412
2024-06-25,197125.42503356934
2024-06-26,197504.89613342285
2024-06-27,194410.10165405273
2024-06-28,194747.21437072754
2024-07-01,195111.79821777344
2024-07-02,192901.6543121338
2024-07-03,192945.33071136475
2024-07-04,194333.49965667725
2024-07-05,193609.19789123535
2024-07-08,194014.89143371582
2024-07-09,192744.19859313965
2024-07-10,194532.92666625977
2024-07-11,195555.8346633911
2024-07-12,199296.16974639893
2024-07-15,197765.60228729248
2024-07-16,198007.37048339844
2024-07-17,198241.12479400635
2024-07-18,197929.30373382568
2024-07-19,196128.52519989014
2024-07-22,197081.38624572754
2024-07-23,197067.61419677734
2024-07-24,196529.8364868164
2024-07-25,195160.35707092285
2024-07-26,196938.77696990967
2024-07-29,197689.7428665161
2024-07-30,197793.55976867676
2024-07-31,197959.8292388916
2024-08-01,196757.4379272461
2024-08-02,193519.47860717773
2024-08-05,189566.86450195312
2024-08-06,188859.07580947876
2024-08-07,191313.70432281494
2024-08-08,191894.61963653564
2024-08-09,193423.5415878296
2024-08-12,194102.97662734985
2024-08-13,195723.93774795532
2024-08-14,196283.47874069214
2024-08-15,199387.3719139099
2024-08-16,199750.76154708862
2024-08-19,199935.849319458
2024-08-20,199502.27212905884
2024-08-21,198516.36687469482
2024-08-22,199924.24854278564
2024-08-23,201554.9363937378
2024-08-26,202446.55485153198
2024-08-27,202610.51197433472
2024-08-28,202369.36901474
2024-08-29,203941.14569473267
2024-08-30,204412.42920303345
2024-09-02,204225.1003227234
2024-09-03,202746.06819534302
2024-09-04,200273.87253952026
2024-09-05,197284.26010513306
2024-09-06,196399.33981704712
2024-09-09,198179.7459373474
2024-09-10,196276.24814987183
2024-09-11,195554.25825881958
2024-09-12,195935.71977615356
2024-09-13,196134.0192680359
2024-09-16,197839.70850753784
2024-09-17,198846.10819625854
2024-09-18,197871.13145065308
2024-09-19,200229.55794906616
2024-09-20,199964.49381637573
2024-09-23,199893.6808204651
2024-09-24,198759.8755531311
2024-09-25,199422.39709854126
2024-09-26,199794.7638206482
2024-09-27,198837.89321517944
2024-09-30,198454.4322013855
2024-10-01,199188.07047653198
2024-10-02,200234.57683944702
2024-10-03,198730.35820388794
2024-10-04,198665.97569656372
2024-10-07,198618.76849746704
2024-10-08,197241.75561141968
2024-10-09,197647.0932044983
2024-10-10,196530.52782058716
2024-10-11,197339.683177948
2024-10-14,198657.3823738098
2024-10-15,197978.3712425232
2024-10-16,199565.83005142212
2024-10-17,199860.3189277649
2024-10-18,199518.2851676941
2024-10-21,198488.45692825317
2024-10-22,197309.21006393433
2024-10-23,197763.83767318726
2024-10-24,198473.01279830933
2024-10-25,198478.7865486145
2024-10-28,199722.42166519165
2024-10-29,198410.87270736694
2024-10-30,195544.8846168518
2024-10-31,192153.21796798706
2024-11-01,192970.90674209595
2024-11-04,193881.16291427612
2024-11-05,189814.82930374146
2024-11-06,188031.06509780884
2024-11-07,188856.59777450562
2024-11-08,189077.08226394653
2024-11-11,190052.99531173706
2024-11-12,187930.99280929565
2024-11-13,188119.24467086792
2024-11-14,189462.7569694519
2024-11-15,187137.65370559692
2024-11-18,186660.9835319519
2024-11-19,186954.45357131958
2024-11-20,187143.68716812134
2024-11-21,187961.2747077942
2024-11-22,190769.11415481567
2024-11-25,190462.57543563843
2024-11-26,189613.58672714233
2024-11-27,190187.66857528687
2024-11-28,190732.2170829773
2024-11-29,191129.685962677
2024-12-02,192357.5041694641
2024-12-03,195099.74685287476
2024-12-04,194326.68321609497
2024-12-05,195012.59105300903
2024-12-06,196169.4221382141
2024-12-09,195890.41369247437
2024-12-10,194452.40196609497
2024-12-11,194047.25394821167
2024-12-12,192665.56424331665
2024-12-13,191464.00233078003
2024-12-16,191056.80297470093
2024-12-17,190376.3247718811
2024-12-18,189710.24686050415
2024-12-19,185967.88817977905
2024-12-20,186920.13055801392
2024-12-23,186486.10691452026
2024-12-27,187417.659160614
2024-12-30,186620.46963119507
2025-01-02,188726.96175003052
2025-01-03,188493.87105941772
2025-01-07,189069.43754959106
2025-01-08,189244.38821792603
2025-01-09,190123.45851516724
2025-01-10,188840.08195114136
2025-01-13,187422.58276748657
2025-01-14,186263.90642929077
2025-01-15,188982.04188156128
2025-01-16,190962.00393295288
2025-01-17,192173.32426834106
2025-01-20,191244.5083656311
2025-01-21,193161.80209732056
2025-01-22,193540.49884414673
2025-01-23,195273.1440925598
2025-01-24,195541.21380233765
2025-01-27,195316.26653671265
2025-01-28,195713.93523788452
2025-01-29,197076.02493667603
2025-01-30,197548.39084243774
2025-01-31,198600.23808670044
2025-02-03,197168.2983970642
2025-02-04,195789.3353614807
2025-02-05,195683.75088882446
2025-02-06,199959.1282234192
2025-02-07,197788.2632484436
2025-02-10,198932.63606643677
2025-02-11,198885.68725204468
2025-02-12,200148.59591293335
2025-02-13,202327.0813331604
2025-02-14,200942.89545822144
2025-02-17,202149.7643699646
2025-02-18,202340.37768936157
2025-02-19,200031.59400558472
2025-02-20,199802.25393295288
2025-02-21,200102.77153396606
2025-02-24,200558.078250885
2025-02-25,201358.02318954468
2025-02-26,202608.16122055054
2025-02-27,202652.11910629272
2025-02-28,201837.04314804077
2025-03-03,202126.22282791138
2025-03-04,199534.18812942505
2025-03-05,200486.33825302124
2025-03-06,200560.50653457642
2025-03-07,200149.6868095398
2025-03-10,199235.8709526062
2025-03-11,195061.45557785034
2025-03-12,195808.62162399292
2025-03-13,197227.61784744263
2025-03-14,198752.58707809448
2025-03-17,198294.75020980835
2025-03-18,198440.41662216187
2025-03-19,198429.36348342896
2025-03-20,198366.32132339478
2025-03-21,196474.9531440735
2025-03-24,195860.76639175415
2025-03-25,195352.46545791626
2025-03-26,193150.08096694946
2025-03-27,192619.86749649048
2025-03-28,192497.77821731567
2025-03-31,190354.355052948
2025-04-01,191837.03219985962
2025-04-02,190168.19330215454
2025-04-03,187620.16791152954
2025-04-04,181618.37884902954
2025-04-07,172827.31128311157
2025-04-08,177172.11922836304
2025-04-09,170630.17296218872
2025-04-10,177445.6086845398
2025-04-11,178444.84070968628
2025-04-14,183405.89664840698
2025-04-15,187490.6372795105
2025-04-16,186391.1784248352
2025-04-17,184564.99752426147
2025-04-22,185085.33868789673
2025-04-23,188013.95225143433
2025-04-24,188759.4368171692
2025-04-25,190223.60008621216
2025-04-28,190752.4638557434
2025-04-29,191327.84468460083
2025-04-30,193258.28944778442
2025-05-02,194116.46423721313
2025-05-05,194800.51539993286
2025-05-06,192966.71252059937
2025-05-07,191894.3706855774
2025-05-08,192278.37292861938
2025-05-09,192578.92706680298
2025-05-12,196315.40620040894
2025-05-13,196080.3511390686
2025-05-14,194780.24418258667
2025-05-15,196331.1718559265
2025-05-16,197512.9439125061
2025-05-19,197387.8141899109
2025-05-20,198527.68227005005
2025-05-21,197967.57744979858
2025-05-22,195504.81610488892
2025-05-23,194360.76441574097
2025-05-26,195910.9797859192
2025-05-27,197032.5535545349
2025-05-28,196110.55116653442
2025-05-30,196125.87482070923
2025-06-02,195493.87140274048
2025-06-03,195982.86770248413
2025-06-04,197760.56679153442
2025-06-05,198437.94946670532
2025-06-09,197857.41450881958
2025-06-10,197555.1712989807
2025-06-11,196780.78052139282
2025-06-12,195837.1070137024
2025-06-13,194608.29596328735
2025-06-16,195168.8353614807
2025-06-17,192761.04049301147
2025-06-18,192937.11319351196
2025-06-19,192135.69314193726
2025-06-23,190486.8205986023
2025-06-24,191722.08140182495
2025-06-25,190965.4764289856
2025-06-26,192651.9674949646
2025-06-27,194556.69955062866
2025-06-30,193434.19045639038
2025-07-01,194468.28018569946
2025-07-02,195881.96319198608
2025-07-03,195969.51816940308
2025-07-04,196082.6628074646
2025-07-07,195197.01135635376
2025-07-08,195387.3228340149
2025-07-09,195884.0824394226
2025-07-10,198868.217212677
2025-07-11,196269.85948562622
2025-07-14,196142.00171279907
2025-07-15,195340.99297714233
2025-07-16,194375.97065353394
2025-07-17,196086.56355667114
2025-07-18,197737.9648399353
2025-07-21,197189.48667526245
2025-07-22,196785.2741279602
2025-07-23,201055.20810317993
2025-07-24,202000.35538864136
2025-07-25,201234.86848068237
2025-07-28,199717.9999809265
2025-07-29,203871.9709663391
2025-07-30,203597.186252594
2025-07-31,201333.37706375122
2025-08-01,197789.0602684021
2025-08-04,198917.15935134888
2025-08-05,200020.45832443237
2025-08-06,200079.38536453247
2025-08-07,200510.0253715515
2025-08-08,200829.89252853394
2025-08-11,200760.71675491333
2025-08-12,202090.69598007202
2025-08-13,204263.84323501587
2025-08-14,205828.39422225952
2025-08-15,206781.54735183716
2025-08-18,206485.3136100769
2025-08-19,207856.70385360718
2025-08-20,208589.75533676147
2025-08-21,208516.86852645874
2025-08-22,210182.2500190735
2025-08-25,208855.82354354858
2025-08-26,208269.77011489868
2025-08-27,208072.2498588562
2025-08-28,207325.01830673218
2025-08-29,206335.0196800232
2025-09-01,206499.98789596558
2025-09-02,204674.88934707642
2025-09-03,207221.3892097473
2025-09-04,207713.84927749634
2025-09-05,207605.33945846558
2025-09-08,207901.01077651978
2025-09-09,207570.23795700073
2025-09-10,207308.74991989136
2025-09-11,207912.9185142517
2025-09-12,207078.067401886
2025-09-15,205634.75972366333
2025-09-16,204519.30822372437
2025-09-17,205180.3782081604
2025-09-18,205173.03983688354
2025-09-19,205917.1897315979
