Total trades: 3708
Final portfolio value: 87804365381
Max single position value seen: 10950299274.786922
Max shares for any ticker: 402601398
Trades with shares > 1,000,000 found:
date,action,ticker,price,shares,fee,cash_after,reason 
2024-02-14,SELL,ELAN-B.ST,100.19999694824219,29721249,2054867.6507775828,5787086213.650005,STOP_LOSS_random
2024-02-15,SELL,LUND-B.ST,549.7999877929688,5001655,1897437.8019818023,8535098633.792665,REBALANCE_OUT_random
2024-02-15,SELL,BEIJ-B.ST,147.60000610351562,20683715,2106512.3575679306,11585908581.678474,REBALANCE_OUT_random
2024-02-15,SELL,EMBRAC-B.ST,121.62000274658203,23307389,1955904.8527950025,14418597391.021336,REBALANCE_OUT_random
2024-02-15,SELL,SAVE.ST,181.0,17541337,2190737.5779299997,17591388650.443405,REBALANCE_OUT_random
2024-02-15,SELL,RATO-B.ST,35.220001220703125,83951207,2040165.5129834553,20546110097.94992,REBALANCE_OUT_random
2024-02-15,SELL,SHB-B.ST,150.1999969482422,21340177,2211653.218989714,23749192965.00588,REBALANCE_OUT_random
2024-02-15,SELL,NOTE.ST,145.8000030517578,20634222,2075844.045093747,26755586751.531433,REBALANCE_OUT_random
2024-02-15,BUY,ELAN-B.ST,90.2976303100586,32922713,2051261.6474219305,23780692522.60585,REBALANCE_IN_random
2024-02-15,BUY,G5EN.ST,118.22879791259766,25144829,2051261.6054075991,20805798354.612617,REBALANCE_IN_random
2024-02-15,BUY,HEXA-B.ST,116.30084991455078,25561661,2051261.6006740618,17830904193.484318,REBALANCE_IN_random
2024-02-15,BUY,HM-B.ST,132.74635314941406,22394912,2051261.5990004148,14856010034.783266,REBALANCE_IN_random
2024-02-15,BUY,HOLM-B.ST,384.2597961425781,7736544,2051261.5459987791,11881115952.94918,REBALANCE_IN_random
2024-02-15,BUY,HPOL-B.ST,112.8797378540039,26336373,2051261.5873830337,8906221811.09653,REBALANCE_IN_random
2024-02-15,BUY,NIBE-B.ST,66.25029754638672,44872899,2051261.6082580816,5931327638.969314,REBALANCE_IN_random
2024-02-15,BUY,PCELL.ST,34.02000045776367,87385153,2051261.6320926063,2956433432.2754726,REBALANCE_IN_random
2024-02-15,BUY,SOBI.ST,256.0,11540605,2038532.4671999998,19.80827283859253,REBALANCE_IN_random
2024-02-19,SELL,NIBE-B.ST,58.279998779296875,44872899,1804482.8242710233,2613388035.9275136,STOP_LOSS_random
2024-02-22,SELL,VOLV-B.ST,278.04998779296875,11392710,2185742.5847358946,5778945169.77161,REBALANCE_OUT_random
2024-02-22,SELL,ELAN-B.ST,103.80000305175781,32922713,2357990.619811781,9193964889.023945,REBALANCE_OUT_random
2024-02-22,SELL,HM-B.ST,144.13999938964844,22394912,2227321.795387749,12419740169.239788,REBALANCE_OUT_random
2024-02-22,SELL,HPOL-B.ST,121.80000305175781,26336373,2213361.51512284,15625297119.496897,REBALANCE_OUT_random
2024-02-22,SELL,G5EN.ST,127.69999694824219,25144829,2215586.2647292092,18834076119.796238,REBALANCE_OUT_random
2024-02-22,SELL,HOLM-B.ST,407.70001220703125,7736544,2176390.467435762,21986088812.56904,REBALANCE_OUT_random
2024-02-22,SELL,PCELL.ST,32.34000015258789,87385153,1949964.744334202,24810174709.17862,STOP_LOSS_random
2024-02-22,BUY,BEIJ-B.ST,141.67039489746094,25018005,2445574.34704869,21263418486.934917,REBALANCE_IN_random
2024-02-22,BUY,BULTEN.ST,68.81360626220703,51505957,2445574.3451577546,17716662267.433594,REBALANCE_IN_random
2024-02-22,BUY,CEVI.ST,249.29519653320312,14217324,2445574.3007217958,14169906112.376646,REBALANCE_IN_random
2024-02-22,BUY,MEKO.ST,112.74545288085938,31436395,2445574.3079394423,10623149946.852123,REBALANCE_IN_random
2024-02-22,BUY,NOTE.ST,140.1551055908203,25288487,2445574.2903447896,7076393806.844692,REBALANCE_IN_random
2024-02-22,BUY,SHB-B.ST,138.88804626464844,25519191,2445574.300368636,3529637652.2999234,REBALANCE_IN_random
2024-02-22,BUY,SINT.ST,90.71623992919922,38881724,2433770.6242389833,78.43078088760376,REBALANCE_IN_random
2024-02-27,SELL,BULTEN.ST,69.19999694824219,51505957,2459306.3263792424,3561752839.320695,STOP_LOSS_random
2024-02-29,SELL,SINT.ST,102.0,38881724,2736495.73512,7524952191.585575,REBALANCE_OUT_random
2024-02-29,SELL,BEIJ-B.ST,145.8000030517578,25018005,2516861.3916907357,11170060535.542776,REBALANCE_OUT_random
2024-02-29,SELL,CEVI.ST,244.5,14217324,2398533.64542,14643797719.897356,REBALANCE_OUT_random
2024-02-29,SELL,SOBI.ST,256.0,11540605,2038532.4671999998,17596154067.430157,REBALANCE_OUT_random
2024-02-29,SELL,MEKO.ST,116.5,31436395,2527014.612075,21255967070.31808,REBALANCE_OUT_random
2024-02-29,SELL,SHB-B.ST,154.0,25519191,2711669.23566,25183210815.08242,REBALANCE_OUT_random
2024-02-29,SELL,NOTE.ST,148.1999969482422,25288487,2585950.0503957067,28928378561.257687,REBALANCE_OUT_random
2024-02-29,BUY,BULTEN.ST,63.904964447021484,50297567,2217842.3193256096,25711896488.03168,REBALANCE_IN_random
2024-02-29,BUY,CLAS-B.ST,170.8100128173828,18817774,2217842.3105128827,22495414427.586555,REBALANCE_IN_random
2024-02-29,BUY,EQT.ST,297.3818054199219,10808543,2217842.1815962126,19278932554.106102,REBALANCE_IN_random
2024-02-29,BUY,G5EN.ST,113.04256439208984,28434106,2217842.3383211903,16062450453.331272,REBALANCE_IN_random
2024-02-29,BUY,HOLM-B.ST,398.2433166503906,8071106,2217842.1755090384,12845968588.678896,REBALANCE_IN_random
2024-02-29,BUY,NEWA-B.ST,120.49039459228516,26676518,2217842.2843160564,9629486566.226383,REBALANCE_IN_random
2024-02-29,BUY,NIBE-B.ST,56.77754592895508,56611539,2217842.336420119,6413004468.2086315,REBALANCE_IN_random
2024-02-29,BUY,PCELL.ST,34.04999923706055,94398365,2217842.3367985366,3196522369.64207,REBALANCE_IN_random
2024-03-04,SELL,CLAS-B.ST,167.10000610351562,18817774,2169670.6036756583,6338802849.292972,STOP_LOSS_random
2024-03-05,SELL,PCELL.ST,32.22999954223633,94398365,2099296.8899091217,9379162813.14092,STOP_LOSS_random
2024-03-07,SELL,NEWA-B.ST,119.0,26676518,2190408.89298,12551478046.24794,REBALANCE_OUT_random
2024-03-07,SELL,BULTEN.ST,66.30000305175781,50297567,2300962.903461235,15883905928.940472,REBALANCE_OUT_random
2024-03-07,SELL,HEXA-B.ST,120.19999694824219,25561661,2120032.9861924807,18954297470.14628,REBALANCE_OUT_random
2024-03-07,SELL,EQT.ST,321.0,10808543,2393984.18907,22421445788.957207,REBALANCE_OUT_random
2024-03-07,BUY,CLAS-B.ST,134.03504943847656,23897209,2210113.876932059,19216172085.32367,REBALANCE_IN_random
2024-03-07,BUY,HM-B.ST,130.75917053222656,24495900,2210113.8601538544,16010898406.023148,REBALANCE_IN_random
2024-03-07,BUY,NOTE.ST,151.94654846191406,21080200,2210113.90531192,12805624661.230995,REBALANCE_IN_random
2024-03-07,BUY,PCELL.ST,32.060001373291016,99908407,2210113.929280089,9600350881.678398,REBALANCE_IN_random
2024-03-07,BUY,RATO-B.ST,31.580074310302734,101426730,2210113.932611198,6395077097.294775,REBALANCE_IN_random
2024-03-07,BUY,SWED-A.ST,197.77931213378906,16195140,2210113.9178861845,3189803334.266476,REBALANCE_IN_random
2024-03-07,BUY,VOLV-B.ST,279.7726745605469,11393549,2199446.536761984,211.26307010650635,REBALANCE_IN_random
2024-03-11,SELL,G5EN.ST,121.69999694824219,28434106,2387697.1232639365,3458043127.565801,STOP_LOSS_random
2024-03-13,SELL,NOTE.ST,149.3000030517578,21080200,2171619.0077888486,6603145432.889677,STOP_LOSS_random
2024-03-14,SELL,NIBE-B.ST,55.91999816894531,56611539,2184344.8384826113,9766678245.272371,REBALANCE_OUT_random
2024-03-14,SELL,HM-B.ST,147.52000427246094,24495900,2493408.338133865,13377820109.592014,REBALANCE_OUT_random
2024-03-14,SELL,SWED-A.ST,232.89999389648438,16195140,2602575.12493537,17147065541.61979,REBALANCE_OUT_random
2024-03-14,BUY,BULTEN.ST,63.164031982421875,54293764,2366295.001562025,13715286200.876162,REBALANCE_IN_random
2024-03-14,BUY,G5EN.ST,107.32889556884766,31952374,2366294.9784337063,10283506893.674965,REBALANCE_IN_random
2024-03-14,BUY,HEXA-B.ST,124.97853088378906,27440017,2366294.9783394756,6851727586.610428,REBALANCE_IN_random
2024-03-14,BUY,MEKO.ST,112.74545288085938,30417307,2366295.0066604824,3419948238.4726334,REBALANCE_IN_random
2024-03-14,BUY,NOTE.ST,134.0197296142578,25500649,2358137.1579379844,17.346601486206055,REBALANCE_IN_random
2024-03-15,SELL,PCELL.ST,30.06999969482422,99908407,2072929.579920258,3002172855.767055,STOP_LOSS_random
2024-03-21,SELL,RATO-B.ST,34.52000045776367,101426730,2415863.0285603357,6501007758.767967,REBALANCE_OUT_random
2024-03-21,SELL,HEXA-B.ST,126.0999984741211,27440017,2387528.410262601,9958806332.187561,REBALANCE_OUT_random
2024-03-21,SELL,MEKO.ST,118.5999984741211,30417307,2489169.869012942,13563809726.105421,REBALANCE_OUT_random
2024-03-21,SELL,G5EN.ST,118.9000015258789,31952374,2621404.748975263,17360325638.7119,REBALANCE_OUT_random
2024-03-21,SELL,HOLM-B.ST,436.0,8071106,2428111.52904,20876899743.182858,REBALANCE_OUT_random
2024-03-21,SELL,CLAS-B.ST,138.89999389648438,23897209,2290332.307127678,24193931595.11874,REBALANCE_OUT_random
2024-03-21,BUY,AZN.ST,1391.6331787109375,2483611,2384830.0747219007,20735271294.432568,REBALANCE_IN_random
2024-03-21,BUY,HM-B.ST,143.13209533691406,24147455,2384830.323530651,17276610632.905193,REBALANCE_IN_random
2024-03-21,BUY,HPOL-B.ST,121.8179702758789,28372463,2384830.339527357,13817949948.178192,REBALANCE_IN_random
2024-03-21,BUY,LUND-B.ST,579.3622436523438,5965656,2384830.333062466,10359289272.827063,REBALANCE_IN_random
2024-03-21,BUY,PCELL.ST,28.170000076293945,122693501,2384830.393446232,6900628509.902845,REBALANCE_IN_random
2024-03-21,BUY,SWED-A.ST,197.0093994140625,17543710,2384830.2817101926,3441967909.026653,REBALANCE_IN_random
2024-03-28,SELL,LUND-B.ST,582.4000244140625,5965656,2397334.75803167,6913968774.31452,REBALANCE_OUT_random
2024-03-28,SELL,BULTEN.ST,73.19999694824219,54293764,2742269.3177849213,10885529864.105316,REBALANCE_OUT_random
2024-03-28,SELL,VOLV-B.ST,300.0,11393549,2358464.6429999997,14301236099.462317,REBALANCE_OUT_random
2024-03-28,SELL,PCELL.ST,29.829999923706055,122693501,2525363.5165737676,17958657861.41497,REBALANCE_OUT_random
2024-03-28,SELL,HM-B.ST,178.55999755859375,24147455,2975120.959033914,22267452246.30219,REBALANCE_OUT_random
2024-03-28,SELL,HPOL-B.ST,133.89999389648438,28372463,2621360.109544478,26063903508.720875,REBALANCE_OUT_random
2024-03-28,SELL,NOTE.ST,145.8000030517578,25500649,2565416.344395045,29779332794.398285,REBALANCE_OUT_random
2024-03-28,SELL,SWED-A.ST,211.5,17543710,2560241.31885,33487267218.079433,REBALANCE_OUT_random
2024-03-28,SELL,AZN.ST,1450.0,2483611,2484852.8055,37086018315.27393,REBALANCE_OUT_random
